Time,Temperature [C],Wind Speed [m/s],Wind Direction [deg],Precipitation [mm],URL
2025-01-19 11:51:00+00:00,-8.3,1.7222222222222223,249.0,-12.0,2025-01-19-1151-CWTA-AUTO-minute-swob.xml
2025-01-19 11:52:00+00:00,-8.4,2.1944444444444446,251.0,0.0,2025-01-19-1152-CWTA-AUTO-minute-swob.xml
2025-01-19 11:53:00+00:00,-8.4,2.638888888888889,252.0,-12.1,2025-01-19-1153-CWTA-AUTO-minute-swob.xml
2025-01-19 11:54:00+00:00,-8.4,2.25,264.0,0.0,2025-01-19-1154-CWTA-AUTO-minute-swob.xml
2025-01-19 11:55:00+00:00,-8.4,1.75,275.0,-12.1,2025-01-19-1155-CWTA-AUTO-minute-swob.xml
2025-01-19 11:56:00+00:00,-8.4,1.6666666666666667,279.0,0.0,2025-01-19-1156-CWTA-AUTO-minute-swob.xml
2025-01-19 11:57:00+00:00,-8.4,3.388888888888889,247.0,0.0,2025-01-19-1157-CWTA-AUTO-minute-swob.xml
2025-01-19 11:58:00+00:00,-8.4,1.75,249.0,0.0,2025-01-19-1158-CWTA-AUTO-minute-swob.xml
2025-01-19 11:59:00+00:00,-8.4,1.4722222222222223,241.0,0.0,2025-01-19-1159-CWTA-AUTO-minute-swob.xml
2025-01-19 12:00:00+00:00,-8.4,1.4166666666666667,230.0,0.0,2025-01-19-1200-CWTA-AUTO-minute-swob.xml
2025-01-19 12:01:00+00:00,-8.3,1.9722222222222223,236.0,-9.0,2025-01-19-1201-CWTA-AUTO-minute-swob.xml
2025-01-19 12:02:00+00:00,-8.3,1.3611111111111112,261.0,-11.9,2025-01-19-1202-CWTA-AUTO-minute-swob.xml
2025-01-19 12:03:00+00:00,-8.4,0.5277777777777778,262.0,-9.1,2025-01-19-1203-CWTA-AUTO-minute-swob.xml
2025-01-19 12:04:00+00:00,-8.4,1.0833333333333333,349.0,0.0,2025-01-19-1204-CWTA-AUTO-minute-swob.xml
2025-01-19 12:05:00+00:00,-8.4,1.1111111111111112,295.0,0.0,2025-01-19-1205-CWTA-AUTO-minute-swob.xml
2025-01-19 12:06:00+00:00,-8.5,0.3611111111111111,304.0,-12.1,2025-01-19-1206-CWTA-AUTO-minute-swob.xml
2025-01-19 12:07:00+00:00,-8.4,0.4444444444444445,268.0,-12.0,2025-01-19-1207-CWTA-AUTO-minute-swob.xml
2025-01-19 12:08:00+00:00,-8.4,0.888888888888889,244.0,0.1,2025-01-19-1208-CWTA-AUTO-minute-swob.xml
2025-01-19 12:09:00+00:00,-8.5,1.6666666666666667,260.0,0.1,2025-01-19-1209-CWTA-AUTO-minute-swob.xml
2025-01-19 12:10:00+00:00,-8.5,1.6944444444444444,271.0,-9.2,2025-01-19-1210-CWTA-AUTO-minute-swob.xml
2025-01-19 12:11:00+00:00,-8.5,1.3055555555555556,275.0,0.2,2025-01-19-1211-CWTA-AUTO-minute-swob.xml
2025-01-19 12:12:00+00:00,-8.5,0.888888888888889,275.0,-12.2,2025-01-19-1212-CWTA-AUTO-minute-swob.xml
2025-01-19 12:13:00+00:00,-8.5,0.7777777777777778,292.0,-12.1,2025-01-19-1213-CWTA-AUTO-minute-swob.xml
2025-01-19 12:14:00+00:00,-8.5,1.3333333333333333,315.0,0.6,2025-01-19-1214-CWTA-AUTO-minute-swob.xml
2025-01-19 12:15:00+00:00,-8.5,0.1111111111111111,315.0,0.0,2025-01-19-1215-CWTA-AUTO-minute-swob.xml
2025-01-19 12:16:00+00:00,-8.5,0.5833333333333334,338.0,0.8,2025-01-19-1216-CWTA-AUTO-minute-swob.xml
2025-01-19 12:17:00+00:00,-8.5,1.0833333333333333,308.0,-12.1,2025-01-19-1217-CWTA-AUTO-minute-swob.xml
2025-01-19 12:18:00+00:00,-8.5,0.6944444444444444,302.0,-12.1,2025-01-19-1218-CWTA-AUTO-minute-swob.xml
2025-01-19 12:19:00+00:00,-8.5,0.5555555555555556,258.0,0.0,2025-01-19-1219-CWTA-AUTO-minute-swob.xml
2025-01-19 12:20:00+00:00,-8.5,0.6944444444444444,215.0,-12.0,2025-01-19-1220-CWTA-AUTO-minute-swob.xml
2025-01-19 12:21:00+00:00,-8.5,0.9722222222222224,250.0,0.7,2025-01-19-1221-CWTA-AUTO-minute-swob.xml
2025-01-19 12:22:00+00:00,-8.5,1.6111111111111112,326.0,-12.0,2025-01-19-1222-CWTA-AUTO-minute-swob.xml
2025-01-19 12:23:00+00:00,-8.6,2.611111111111111,260.0,0.0,2025-01-19-1223-CWTA-AUTO-minute-swob.xml
2025-01-19 12:24:00+00:00,-8.7,2.1944444444444446,267.0,1.0,2025-01-19-1224-CWTA-AUTO-minute-swob.xml
2025-01-19 12:25:00+00:00,-8.7,1.1944444444444444,283.0,0.0,2025-01-19-1225-CWTA-AUTO-minute-swob.xml
2025-01-19 12:26:00+00:00,-8.7,2.0277777777777777,261.0,-9.4,2025-01-19-1226-CWTA-AUTO-minute-swob.xml
2025-01-19 12:27:00+00:00,-8.8,1.805555555555556,303.0,-12.4,2025-01-19-1227-CWTA-AUTO-minute-swob.xml
2025-01-19 12:28:00+00:00,-8.8,1.1111111111111112,319.0,-12.4,2025-01-19-1228-CWTA-AUTO-minute-swob.xml
2025-01-19 12:29:00+00:00,-8.7,1.1388888888888888,263.0,-9.4,2025-01-19-1229-CWTA-AUTO-minute-swob.xml
2025-01-19 12:30:00+00:00,-8.7,2.055555555555556,257.0,1.8,2025-01-19-1230-CWTA-AUTO-minute-swob.xml
2025-01-19 12:31:00+00:00,-8.7,2.25,255.0,0.0,2025-01-19-1231-CWTA-AUTO-minute-swob.xml
2025-01-19 12:32:00+00:00,-8.8,1.527777777777778,267.0,0.0,2025-01-19-1232-CWTA-AUTO-minute-swob.xml
2025-01-19 12:33:00+00:00,-8.8,2.4166666666666665,298.0,2.3,2025-01-19-1233-CWTA-AUTO-minute-swob.xml
2025-01-19 12:34:00+00:00,-8.8,2.055555555555556,317.0,0.0,2025-01-19-1234-CWTA-AUTO-minute-swob.xml
2025-01-19 12:35:00+00:00,-8.8,1.5555555555555556,286.0,0.0,2025-01-19-1235-CWTA-AUTO-minute-swob.xml
2025-01-19 12:36:00+00:00,-8.8,1.9444444444444449,257.0,3.8,2025-01-19-1236-CWTA-AUTO-minute-swob.xml
2025-01-19 12:37:00+00:00,-8.8,2.555555555555556,276.0,3.2,2025-01-19-1237-CWTA-AUTO-minute-swob.xml
2025-01-19 12:38:00+00:00,-8.8,1.2222222222222223,268.0,-12.1,2025-01-19-1238-CWTA-AUTO-minute-swob.xml
2025-01-19 12:39:00+00:00,-8.9,2.083333333333333,249.0,0.0,2025-01-19-1239-CWTA-AUTO-minute-swob.xml
2025-01-19 12:40:00+00:00,-8.9,2.7222222222222223,281.0,-9.5,2025-01-19-1240-CWTA-AUTO-minute-swob.xml
2025-01-19 12:41:00+00:00,-8.9,1.9444444444444449,298.0,0.0,2025-01-19-1241-CWTA-AUTO-minute-swob.xml
2025-01-19 12:42:00+00:00,-8.9,1.027777777777778,244.0,-12.2,2025-01-19-1242-CWTA-AUTO-minute-swob.xml
2025-01-19 12:43:00+00:00,-8.9,1.8611111111111112,267.0,-9.5,2025-01-19-1243-CWTA-AUTO-minute-swob.xml
2025-01-19 12:44:00+00:00,-9.0,2.333333333333333,268.0,-9.5,2025-01-19-1244-CWTA-AUTO-minute-swob.xml
2025-01-19 12:45:00+00:00,-9.0,1.4722222222222223,285.0,-9.6,2025-01-19-1245-CWTA-AUTO-minute-swob.xml
2025-01-19 12:46:00+00:00,-9.1,3.1388888888888893,267.0,-12.4,2025-01-19-1246-CWTA-AUTO-minute-swob.xml
2025-01-19 12:47:00+00:00,-9.1,2.8888888888888893,269.0,7.6,2025-01-19-1247-CWTA-AUTO-minute-swob.xml
2025-01-19 12:48:00+00:00,-9.1,2.333333333333333,286.0,-12.5,2025-01-19-1248-CWTA-AUTO-minute-swob.xml
2025-01-19 12:49:00+00:00,-9.1,0.8333333333333334,308.0,7.8,2025-01-19-1249-CWTA-AUTO-minute-swob.xml
2025-01-19 12:50:00+00:00,-9.1,0.2222222222222222,282.0,8.1,2025-01-19-1250-CWTA-AUTO-minute-swob.xml
2025-01-19 12:51:00+00:00,-9.1,1.805555555555556,245.0,8.7,2025-01-19-1251-CWTA-AUTO-minute-swob.xml
2025-01-19 12:52:00+00:00,-9.1,1.0,302.0,-12.4,2025-01-19-1252-CWTA-AUTO-minute-swob.xml
2025-01-19 12:53:00+00:00,-9.2,0.7500000000000001,254.0,9.8,2025-01-19-1253-CWTA-AUTO-minute-swob.xml
2025-01-19 12:54:00+00:00,-9.1,1.2777777777777777,199.0,8.4,2025-01-19-1254-CWTA-AUTO-minute-swob.xml
2025-01-19 12:55:00+00:00,-9.2,1.8333333333333333,263.0,10.8,2025-01-19-1255-CWTA-AUTO-minute-swob.xml
2025-01-19 12:56:00+00:00,-9.3,2.2222222222222223,288.0,8.7,2025-01-19-1256-CWTA-AUTO-minute-swob.xml
2025-01-19 12:57:00+00:00,-9.3,1.9444444444444449,289.0,11.8,2025-01-19-1257-CWTA-AUTO-minute-swob.xml
2025-01-19 12:58:00+00:00,-9.3,1.9722222222222223,246.0,-12.7,2025-01-19-1258-CWTA-AUTO-minute-swob.xml
2025-01-19 12:59:00+00:00,-9.3,2.4722222222222223,250.0,0.0,2025-01-19-1259-CWTA-AUTO-minute-swob.xml
2025-01-19 13:00:00+00:00,-9.3,1.9444444444444449,261.0,13.6,2025-01-19-1300-CWTA-AUTO-minute-swob.xml
2025-01-19 13:01:00+00:00,-9.3,1.8611111111111112,274.0,-12.7,2025-01-19-1301-CWTA-AUTO-minute-swob.xml
2025-01-19 13:02:00+00:00,-9.3,1.75,289.0,0.0,2025-01-19-1302-CWTA-AUTO-minute-swob.xml
2025-01-19 13:03:00+00:00,-9.4,1.75,284.0,-12.8,2025-01-19-1303-CWTA-AUTO-minute-swob.xml
2025-01-19 13:04:00+00:00,-9.4,1.6944444444444444,285.0,0.0,2025-01-19-1304-CWTA-AUTO-minute-swob.xml
2025-01-19 13:05:00+00:00,-9.4,1.8888888888888888,238.0,0.0,2025-01-19-1305-CWTA-AUTO-minute-swob.xml
2025-01-19 13:06:00+00:00,-9.4,1.805555555555556,268.0,18.9,2025-01-19-1306-CWTA-AUTO-minute-swob.xml
2025-01-19 13:07:00+00:00,-9.5,2.333333333333333,276.0,19.9,2025-01-19-1307-CWTA-AUTO-minute-swob.xml
2025-01-19 13:08:00+00:00,-9.5,1.2777777777777777,221.0,-12.9,2025-01-19-1308-CWTA-AUTO-minute-swob.xml
2025-01-19 13:09:00+00:00,-9.4,1.1944444444444444,275.0,20.8,2025-01-19-1309-CWTA-AUTO-minute-swob.xml
2025-01-19 13:10:00+00:00,-9.5,2.833333333333333,251.0,-12.8,2025-01-19-1310-CWTA-AUTO-minute-swob.xml
2025-01-19 13:11:00+00:00,-9.5,2.0277777777777777,270.0,-12.8,2025-01-19-1311-CWTA-AUTO-minute-swob.xml
2025-01-19 13:12:00+00:00,-9.5,2.694444444444444,267.0,-10.1,2025-01-19-1312-CWTA-AUTO-minute-swob.xml
2025-01-19 13:13:00+00:00,-9.5,3.5,244.0,0.0,2025-01-19-1313-CWTA-AUTO-minute-swob.xml
2025-01-19 13:14:00+00:00,-9.6,2.055555555555556,272.0,-12.9,2025-01-19-1314-CWTA-AUTO-minute-swob.xml
2025-01-19 13:15:00+00:00,-9.6,2.305555555555556,284.0,34.4,2025-01-19-1315-CWTA-AUTO-minute-swob.xml
2025-01-19 13:16:00+00:00,-9.7,2.6666666666666665,304.0,-13.0,2025-01-19-1316-CWTA-AUTO-minute-swob.xml
2025-01-19 13:17:00+00:00,-9.7,2.2222222222222223,260.0,-13.0,2025-01-19-1317-CWTA-AUTO-minute-swob.xml
2025-01-19 13:18:00+00:00,-9.7,2.361111111111111,262.0,40.8,2025-01-19-1318-CWTA-AUTO-minute-swob.xml
2025-01-19 13:19:00+00:00,-9.7,2.305555555555556,255.0,-13.0,2025-01-19-1319-CWTA-AUTO-minute-swob.xml
2025-01-19 13:20:00+00:00,-9.7,2.5,251.0,-13.0,2025-01-19-1320-CWTA-AUTO-minute-swob.xml
2025-01-19 13:21:00+00:00,-9.7,1.25,265.0,-13.0,2025-01-19-1321-CWTA-AUTO-minute-swob.xml
2025-01-19 13:22:00+00:00,-9.7,0.5833333333333334,269.0,49.5,2025-01-19-1322-CWTA-AUTO-minute-swob.xml
2025-01-19 13:23:00+00:00,-9.6,0.6944444444444444,278.0,-13.0,2025-01-19-1323-CWTA-AUTO-minute-swob.xml
2025-01-19 13:24:00+00:00,-9.6,0.2777777777777778,305.0,-12.9,2025-01-19-1324-CWTA-AUTO-minute-swob.xml
2025-01-19 13:25:00+00:00,-9.7,0.7222222222222223,290.0,37.1,2025-01-19-1325-CWTA-AUTO-minute-swob.xml
2025-01-19 13:26:00+00:00,-9.7,1.4166666666666667,324.0,0.0,2025-01-19-1326-CWTA-AUTO-minute-swob.xml
2025-01-19 13:27:00+00:00,-9.7,1.4444444444444446,319.0,-10.2,2025-01-19-1327-CWTA-AUTO-minute-swob.xml
2025-01-19 13:28:00+00:00,-9.7,1.4444444444444446,304.0,0.0,2025-01-19-1328-CWTA-AUTO-minute-swob.xml
2025-01-19 13:29:00+00:00,-9.7,0.888888888888889,315.0,64.3,2025-01-19-1329-CWTA-AUTO-minute-swob.xml
2025-01-19 13:30:00+00:00,-9.8,1.638888888888889,343.0,-10.3,2025-01-19-1330-CWTA-AUTO-minute-swob.xml
2025-01-19 13:31:00+00:00,-9.7,0.5555555555555556,339.0,36.7,2025-01-19-1331-CWTA-AUTO-minute-swob.xml
2025-01-19 13:32:00+00:00,-9.8,1.6111111111111112,260.0,-10.3,2025-01-19-1332-CWTA-AUTO-minute-swob.xml
2025-01-19 13:33:00+00:00,-9.7,2.5,256.0,72.3,2025-01-19-1333-CWTA-AUTO-minute-swob.xml
2025-01-19 13:34:00+00:00,-9.8,1.6944444444444444,290.0,-13.1,2025-01-19-1334-CWTA-AUTO-minute-swob.xml
2025-01-19 13:35:00+00:00,-9.8,1.0833333333333333,303.0,0.0,2025-01-19-1335-CWTA-AUTO-minute-swob.xml
2025-01-19 13:36:00+00:00,-9.9,1.638888888888889,252.0,37.4,2025-01-19-1336-CWTA-AUTO-minute-swob.xml
2025-01-19 13:37:00+00:00,-9.8,1.0555555555555556,280.0,80.3,2025-01-19-1337-CWTA-AUTO-minute-swob.xml
2025-01-19 13:38:00+00:00,-9.8,1.638888888888889,242.0,-13.2,2025-01-19-1338-CWTA-AUTO-minute-swob.xml
2025-01-19 13:39:00+00:00,-9.8,1.2222222222222223,265.0,0.0,2025-01-19-1339-CWTA-AUTO-minute-swob.xml
2025-01-19 13:40:00+00:00,-9.8,0.4166666666666667,303.0,39.8,2025-01-19-1340-CWTA-AUTO-minute-swob.xml
2025-01-19 13:41:00+00:00,-9.8,1.0,358.0,-13.1,2025-01-19-1341-CWTA-AUTO-minute-swob.xml
2025-01-19 13:42:00+00:00,-9.9,0.5555555555555556,0.0,-13.2,2025-01-19-1342-CWTA-AUTO-minute-swob.xml
2025-01-19 13:43:00+00:00,-9.9,0.8333333333333334,176.0,93.8,2025-01-19-1343-CWTA-AUTO-minute-swob.xml
2025-01-19 13:44:00+00:00,-9.8,2.055555555555556,251.0,0.0,2025-01-19-1344-CWTA-AUTO-minute-swob.xml
2025-01-19 13:45:00+00:00,-9.9,0.8333333333333334,268.0,0.0,2025-01-19-1345-CWTA-AUTO-minute-swob.xml
2025-01-19 13:46:00+00:00,-9.8,1.7222222222222223,231.0,0.0,2025-01-19-1346-CWTA-AUTO-minute-swob.xml
2025-01-19 13:47:00+00:00,-9.8,1.805555555555556,243.0,-13.1,2025-01-19-1347-CWTA-AUTO-minute-swob.xml
2025-01-19 13:48:00+00:00,-9.9,2.0277777777777777,255.0,-13.2,2025-01-19-1348-CWTA-AUTO-minute-swob.xml
2025-01-19 13:49:00+00:00,-9.9,1.1388888888888888,247.0,-13.2,2025-01-19-1349-CWTA-AUTO-minute-swob.xml
2025-01-19 13:50:00+00:00,-9.9,0.9166666666666666,238.0,-13.2,2025-01-19-1350-CWTA-AUTO-minute-swob.xml
2025-01-19 13:51:00+00:00,-9.9,0.1666666666666666,258.0,55.0,2025-01-19-1351-CWTA-AUTO-minute-swob.xml
2025-01-19 13:52:00+00:00,-10.0,0.25,252.0,119.0,2025-01-19-1352-CWTA-AUTO-minute-swob.xml
2025-01-19 13:53:00+00:00,-10.0,0.5555555555555556,259.0,-13.3,2025-01-19-1353-CWTA-AUTO-minute-swob.xml
2025-01-19 13:54:00+00:00,-10.0,1.1388888888888888,256.0,124.7,2025-01-19-1354-CWTA-AUTO-minute-swob.xml
2025-01-19 13:55:00+00:00,-9.9,1.3055555555555556,271.0,56.8,2025-01-19-1355-CWTA-AUTO-minute-swob.xml
2025-01-19 13:56:00+00:00,-9.9,1.6111111111111112,318.0,0.0,2025-01-19-1356-CWTA-AUTO-minute-swob.xml
2025-01-19 13:57:00+00:00,-9.9,1.4722222222222223,236.0,133.5,2025-01-19-1357-CWTA-AUTO-minute-swob.xml
2025-01-19 13:58:00+00:00,-9.9,2.0277777777777777,261.0,-13.2,2025-01-19-1358-CWTA-AUTO-minute-swob.xml
2025-01-19 13:59:00+00:00,-9.9,0.9722222222222224,268.0,0.0,2025-01-19-1359-CWTA-AUTO-minute-swob.xml
2025-01-19 14:00:00+00:00,-9.9,1.0,333.0,-10.4,2025-01-19-1400-CWTA-AUTO-minute-swob.xml
2025-01-19 14:01:00+00:00,-9.9,1.3888888888888888,336.0,146.1,2025-01-19-1401-CWTA-AUTO-minute-swob.xml
2025-01-19 14:02:00+00:00,-9.9,1.1666666666666667,312.0,-10.5,2025-01-19-1402-CWTA-AUTO-minute-swob.xml
2025-01-19 14:03:00+00:00,-9.9,0.3055555555555556,253.0,152.9,2025-01-19-1403-CWTA-AUTO-minute-swob.xml
2025-01-19 14:04:00+00:00,-9.9,0.5555555555555556,351.0,0.0,2025-01-19-1404-CWTA-AUTO-minute-swob.xml
2025-01-19 14:05:00+00:00,-9.9,1.3333333333333333,353.0,0.0,2025-01-19-1405-CWTA-AUTO-minute-swob.xml
2025-01-19 14:06:00+00:00,-9.9,1.8611111111111112,336.0,-13.2,2025-01-19-1406-CWTA-AUTO-minute-swob.xml
2025-01-19 14:07:00+00:00,-9.9,1.1388888888888888,279.0,-13.2,2025-01-19-1407-CWTA-AUTO-minute-swob.xml
2025-01-19 14:08:00+00:00,-9.9,1.2777777777777777,320.0,-10.4,2025-01-19-1408-CWTA-AUTO-minute-swob.xml
2025-01-19 14:09:00+00:00,-9.9,0.9444444444444444,333.0,-13.3,2025-01-19-1409-CWTA-AUTO-minute-swob.xml
2025-01-19 14:10:00+00:00,-9.9,1.3888888888888888,276.0,176.8,2025-01-19-1410-CWTA-AUTO-minute-swob.xml
2025-01-19 14:11:00+00:00,-9.9,1.2222222222222223,315.0,0.0,2025-01-19-1411-CWTA-AUTO-minute-swob.xml
2025-01-19 14:12:00+00:00,-9.9,2.2777777777777777,308.0,182.2,2025-01-19-1412-CWTA-AUTO-minute-swob.xml
2025-01-19 14:13:00+00:00,-10.0,2.1666666666666665,315.0,-13.4,2025-01-19-1413-CWTA-AUTO-minute-swob.xml
2025-01-19 14:14:00+00:00,-10.0,3.4444444444444446,296.0,-10.5,2025-01-19-1414-CWTA-AUTO-minute-swob.xml
2025-01-19 14:15:00+00:00,-9.9,1.2777777777777777,314.0,86.3,2025-01-19-1415-CWTA-AUTO-minute-swob.xml
2025-01-19 14:16:00+00:00,-9.9,2.638888888888889,352.0,-10.5,2025-01-19-1416-CWTA-AUTO-minute-swob.xml
2025-01-19 14:17:00+00:00,-9.9,1.3611111111111112,331.0,0.0,2025-01-19-1417-CWTA-AUTO-minute-swob.xml
2025-01-19 14:18:00+00:00,-9.9,1.9166666666666667,346.0,87.2,2025-01-19-1418-CWTA-AUTO-minute-swob.xml
2025-01-19 14:19:00+00:00,-9.8,1.8333333333333333,295.0,0.0,2025-01-19-1419-CWTA-AUTO-minute-swob.xml
2025-01-19 14:20:00+00:00,-9.8,1.5833333333333337,323.0,205.6,2025-01-19-1420-CWTA-AUTO-minute-swob.xml
2025-01-19 14:21:00+00:00,-9.8,1.638888888888889,325.0,207.8,2025-01-19-1421-CWTA-AUTO-minute-swob.xml
2025-01-19 14:22:00+00:00,-9.9,1.1666666666666667,288.0,0.0,2025-01-19-1422-CWTA-AUTO-minute-swob.xml
2025-01-19 14:23:00+00:00,-9.9,0.3888888888888889,304.0,-10.4,2025-01-19-1423-CWTA-AUTO-minute-swob.xml
2025-01-19 14:24:00+00:00,-9.8,1.1111111111111112,290.0,-13.4,2025-01-19-1424-CWTA-AUTO-minute-swob.xml
2025-01-19 14:25:00+00:00,-9.8,0.8333333333333334,314.0,-13.4,2025-01-19-1425-CWTA-AUTO-minute-swob.xml
2025-01-19 14:26:00+00:00,-9.8,2.4722222222222223,318.0,0.0,2025-01-19-1426-CWTA-AUTO-minute-swob.xml
2025-01-19 14:27:00+00:00,-9.9,2.305555555555556,331.0,91.8,2025-01-19-1427-CWTA-AUTO-minute-swob.xml
2025-01-19 14:28:00+00:00,-9.9,2.583333333333333,317.0,229.0,2025-01-19-1428-CWTA-AUTO-minute-swob.xml
2025-01-19 14:29:00+00:00,-9.9,1.7222222222222223,297.0,-13.5,2025-01-19-1429-CWTA-AUTO-minute-swob.xml
2025-01-19 14:30:00+00:00,-9.9,2.388888888888889,303.0,-13.5,2025-01-19-1430-CWTA-AUTO-minute-swob.xml
2025-01-19 14:31:00+00:00,-9.9,2.916666666666667,276.0,107.5,2025-01-19-1431-CWTA-AUTO-minute-swob.xml
2025-01-19 14:32:00+00:00,-9.9,1.805555555555556,285.0,-10.4,2025-01-19-1432-CWTA-AUTO-minute-swob.xml
2025-01-19 14:33:00+00:00,-9.8,1.75,330.0,-10.4,2025-01-19-1433-CWTA-AUTO-minute-swob.xml
2025-01-19 14:34:00+00:00,-9.8,1.5555555555555556,303.0,107.2,2025-01-19-1434-CWTA-AUTO-minute-swob.xml
2025-01-19 14:35:00+00:00,-9.8,1.3055555555555556,328.0,-13.3,2025-01-19-1435-CWTA-AUTO-minute-swob.xml
2025-01-19 14:36:00+00:00,-9.8,2.611111111111111,353.0,262.1,2025-01-19-1436-CWTA-AUTO-minute-swob.xml
2025-01-19 14:37:00+00:00,-9.8,2.333333333333333,320.0,265.1,2025-01-19-1437-CWTA-AUTO-minute-swob.xml
2025-01-19 14:38:00+00:00,-9.8,3.027777777777778,338.0,79.5,2025-01-19-1438-CWTA-AUTO-minute-swob.xml
2025-01-19 14:39:00+00:00,-9.8,3.6666666666666665,303.0,-13.5,2025-01-19-1439-CWTA-AUTO-minute-swob.xml
2025-01-19 14:40:00+00:00,-9.8,2.5,331.0,0.0,2025-01-19-1440-CWTA-AUTO-minute-swob.xml
2025-01-19 14:41:00+00:00,-9.8,2.555555555555556,347.0,0.0,2025-01-19-1441-CWTA-AUTO-minute-swob.xml
2025-01-19 14:42:00+00:00,-9.8,2.583333333333333,338.0,-10.4,2025-01-19-1442-CWTA-AUTO-minute-swob.xml
2025-01-19 14:43:00+00:00,-9.8,1.805555555555556,337.0,-10.4,2025-01-19-1443-CWTA-AUTO-minute-swob.xml
2025-01-19 14:44:00+00:00,-9.8,2.25,344.0,-13.6,2025-01-19-1444-CWTA-AUTO-minute-swob.xml
2025-01-19 14:45:00+00:00,-9.8,2.4444444444444446,334.0,294.8,2025-01-19-1445-CWTA-AUTO-minute-swob.xml
2025-01-19 14:46:00+00:00,-9.8,1.777777777777778,326.0,-13.6,2025-01-19-1446-CWTA-AUTO-minute-swob.xml
2025-01-19 14:47:00+00:00,-9.8,2.0,341.0,0.0,2025-01-19-1447-CWTA-AUTO-minute-swob.xml
2025-01-19 14:48:00+00:00,-9.8,2.75,344.0,310.1,2025-01-19-1448-CWTA-AUTO-minute-swob.xml
2025-01-19 14:49:00+00:00,-9.7,2.6666666666666665,334.0,-13.6,2025-01-19-1449-CWTA-AUTO-minute-swob.xml
2025-01-19 14:50:00+00:00,-9.8,1.5555555555555556,330.0,148.9,2025-01-19-1450-CWTA-AUTO-minute-swob.xml
2025-01-19 14:51:00+00:00,-9.8,1.3333333333333333,347.0,326.0,2025-01-19-1451-CWTA-AUTO-minute-swob.xml
2025-01-19 14:52:00+00:00,-9.7,2.0,331.0,0.0,2025-01-19-1452-CWTA-AUTO-minute-swob.xml
2025-01-19 14:53:00+00:00,-9.7,1.805555555555556,337.0,-10.4,2025-01-19-1453-CWTA-AUTO-minute-swob.xml
2025-01-19 14:54:00+00:00,-9.7,2.805555555555556,331.0,-13.7,2025-01-19-1454-CWTA-AUTO-minute-swob.xml
2025-01-19 14:55:00+00:00,-9.7,1.638888888888889,329.0,-10.4,2025-01-19-1455-CWTA-AUTO-minute-swob.xml
2025-01-19 14:56:00+00:00,-9.7,1.9444444444444449,303.0,349.1,2025-01-19-1456-CWTA-AUTO-minute-swob.xml
2025-01-19 14:57:00+00:00,-9.6,1.5555555555555556,306.0,-13.6,2025-01-19-1457-CWTA-AUTO-minute-swob.xml
2025-01-19 14:58:00+00:00,-9.7,1.6111111111111112,302.0,-10.3,2025-01-19-1458-CWTA-AUTO-minute-swob.xml
2025-01-19 14:59:00+00:00,-9.7,2.4166666666666665,279.0,138.1,2025-01-19-1459-CWTA-AUTO-minute-swob.xml
2025-01-19 15:00:00+00:00,-9.8,3.611111111111111,310.0,367.3,2025-01-19-1500-CWTA-AUTO-minute-swob.xml
2025-01-19 15:01:00+00:00,-9.9,3.027777777777778,332.0,372.3,2025-01-19-1501-CWTA-AUTO-minute-swob.xml
2025-01-19 15:02:00+00:00,-9.9,1.5833333333333337,325.0,-14.1,2025-01-19-1502-CWTA-AUTO-minute-swob.xml
2025-01-19 15:03:00+00:00,-9.9,2.8888888888888893,268.0,-14.1,2025-01-19-1503-CWTA-AUTO-minute-swob.xml
2025-01-19 15:04:00+00:00,-9.8,1.4444444444444446,282.0,0.0,2025-01-19-1504-CWTA-AUTO-minute-swob.xml
2025-01-19 15:05:00+00:00,-9.7,1.1111111111111112,316.0,392.8,2025-01-19-1505-CWTA-AUTO-minute-swob.xml
2025-01-19 15:06:00+00:00,-9.7,1.25,258.0,-13.9,2025-01-19-1506-CWTA-AUTO-minute-swob.xml
2025-01-19 15:07:00+00:00,-9.7,1.4444444444444446,258.0,401.6,2025-01-19-1507-CWTA-AUTO-minute-swob.xml
2025-01-19 15:08:00+00:00,-9.7,2.083333333333333,323.0,-13.9,2025-01-19-1508-CWTA-AUTO-minute-swob.xml
2025-01-19 15:09:00+00:00,-9.7,1.2222222222222223,300.0,-14.0,2025-01-19-1509-CWTA-AUTO-minute-swob.xml
2025-01-19 15:10:00+00:00,-9.6,0.9722222222222224,259.0,413.8,2025-01-19-1510-CWTA-AUTO-minute-swob.xml
2025-01-19 15:11:00+00:00,-9.5,0.2777777777777778,278.0,0.0,2025-01-19-1511-CWTA-AUTO-minute-swob.xml
2025-01-19 15:12:00+00:00,-9.5,0.6388888888888888,300.0,0.0,2025-01-19-1512-CWTA-AUTO-minute-swob.xml
2025-01-19 15:13:00+00:00,-9.5,0.5277777777777778,316.0,426.0,2025-01-19-1513-CWTA-AUTO-minute-swob.xml
2025-01-19 15:14:00+00:00,-9.5,0.3055555555555556,321.0,150.0,2025-01-19-1514-CWTA-AUTO-minute-swob.xml
2025-01-19 15:15:00+00:00,-9.4,0.9444444444444444,329.0,433.4,2025-01-19-1515-CWTA-AUTO-minute-swob.xml
2025-01-19 15:16:00+00:00,-9.3,0.7500000000000001,328.0,-13.5,2025-01-19-1516-CWTA-AUTO-minute-swob.xml
